Gmt time,Ask,Bid,AskVolume,BidVolume
24.06.2024 00:09:58.209,1.5161000000000002,1.51569,130,130
24.06.2024 00:09:58.560,1.51604,1.51569,140,70
24.06.2024 00:10:01.220,1.51615,1.5157,110,150
24.06.2024 00:10:01.322,1.5162400000000003,1.51593,430,120
24.06.2024 00:10:01.424,1.5163600000000002,1.51598,150,140
24.06.2024 00:10:01.626,1.5163200000000001,1.51586,140,150
24.06.2024 00:10:01.977,1.5163200000000001,1.51587,70,130
24.06.2024 00:10:02.278,1.5163300000000002,1.51589,170,130
24.06.2024 00:10:02.681,1.5163300000000002,1.5159000000000002,430,80
24.06.2024 00:10:02.781,1.51628,1.5158900000000002,160,150
24.06.2024 00:10:02.832,1.51624,1.5158099999999999,130,90
24.06.2024 00:10:03.435,1.5161400000000003,1.5157200000000002,120,520
24.06.2024 00:10:09.552,1.5161200000000001,1.51574,130,100
24.06.2024 00:10:11.208,1.5161900000000001,1.5157100000000001,90,140
24.06.2024 00:10:11.912,1.5162100000000003,1.5157900000000002,140,110
24.06.2024 00:10:16.078,1.51613,1.5157900000000002,150,80
24.06.2024 00:10:17.231,1.51617,1.51575,110,70
24.06.2024 00:10:17.582,1.51615,1.5157200000000002,80,70
24.06.2024 00:10:20.842,1.51613,1.5158500000000001,420,70
24.06.2024 00:10:20.993,1.51621,1.51584,490,90
24.06.2024 00:10:21.194,1.51624,1.5157900000000002,80,130
24.06.2024 00:10:25.406,1.51627,1.5158800000000001,120,80
24.06.2024 00:10:37.202,1.5163400000000002,1.51592,100,130
24.06.2024 00:10:37.604,1.51637,1.5159200000000002,400,160
24.06.2024 00:10:37.655,1.51636,1.51591,80,150
24.06.2024 00:10:37.957,1.5163499999999999,1.51598,100,140
24.06.2024 00:10:39.765,1.51634,1.5159500000000001,170,140
24.06.2024 00:10:42.688,1.51634,1.5158900000000002,150,170
24.06.2024 00:10:43.542,1.51626,1.5159200000000002,90,80
24.06.2024 00:10:46.853,1.51632,1.51594,160,160
24.06.2024 00:10:51.923,1.51628,1.5159900000000002,80,160
24.06.2024 00:10:52.225,1.51629,1.5159,110,100
24.06.2024 00:11:00.756,1.5162600000000002,1.51587,80,140
24.06.2024 00:11:03.969,1.5163000000000002,1.5158299999999998,150,90
24.06.2024 00:11:04.371,1.51628,1.51592,140,110
24.06.2024 00:11:19.680,1.51624,1.51592,110,110
24.06.2024 00:11:20.433,1.51621,1.5158800000000001,110,150
24.06.2024 00:11:39.791,1.5162499999999999,1.51589,70,100
24.06.2024 00:11:40.693,1.51626,1.51586,80,90
24.06.2024 00:11:42.599,1.51618,1.5159000000000002,80,150
24.06.2024 00:11:43.954,1.51619,1.51592,140,80
24.06.2024 00:11:45.310,1.51625,1.5158400000000003,100,90
24.06.2024 00:11:46.064,1.51618,1.51586,170,130
24.06.2024 00:11:47.067,1.5161900000000001,1.5158700000000003,130,130
24.06.2024 00:11:47.570,1.51626,1.51585,150,160
24.06.2024 00:11:48.122,1.5162700000000002,1.5158300000000002,110,150
24.06.2024 00:11:49.126,1.51626,1.51586,110,140
24.06.2024 00:11:54.141,1.51618,1.5158500000000001,130,140
24.06.2024 00:11:54.192,1.51621,1.51584,120,100
24.06.2024 00:11:54.293,1.51624,1.5158300000000002,100,70
24.06.2024 00:11:55.649,1.5162000000000002,1.5159099999999999,90,480
24.06.2024 00:11:56.151,1.5162600000000002,1.51593,140,470
24.06.2024 00:11:56.554,1.51628,1.5158400000000003,80,150
24.06.2024 00:11:58.210,1.51622,1.5158699999999998,100,460
24.06.2024 00:11:59.214,1.51622,1.5158900000000002,110,590
24.06.2024 00:12:01.523,1.5162900000000001,1.51588,80,120
24.06.2024 00:12:05.337,1.5162400000000003,1.5158399999999999,160,130
24.06.2024 00:12:05.689,1.5162900000000001,1.5159500000000001,80,150
24.06.2024 00:12:06.292,1.5162600000000002,1.51593,120,80
24.06.2024 00:12:10.810,1.51628,1.5158900000000002,440,120
24.06.2024 00:12:11.765,1.5162700000000002,1.5159000000000002,540,150
24.06.2024 00:12:14.950,1.5162400000000003,1.51591,470,120
24.06.2024 00:12:15.352,1.5162600000000002,1.51588,80,70
24.06.2024 00:12:15.854,1.5162900000000001,1.51591,100,160
24.06.2024 00:12:28.492,1.5162400000000003,1.5159500000000001,430,170
24.06.2024 00:12:28.793,1.51625,1.51591,170,130
24.06.2024 00:12:30.400,1.51633,1.5159900000000002,530,110
24.06.2024 00:12:30.652,1.5163600000000002,1.5160000000000002,70,160
24.06.2024 00:12:31.907,1.51628,1.51594,170,100
24.06.2024 00:12:39.839,1.5163300000000002,1.5159,410,70
24.06.2024 00:12:40.793,1.5163000000000002,1.51596,420,100
24.06.2024 00:12:42.803,1.5163000000000002,1.51589,410,160
24.06.2024 00:12:43.456,1.51625,1.5159,400,70
24.06.2024 00:12:43.808,1.51634,1.51592,120,110
24.06.2024 00:12:47.823,1.5162700000000002,1.51589,450,140
24.06.2024 00:12:52.794,1.5162900000000001,1.5158800000000001,450,140
24.06.2024 00:12:59.317,1.5162700000000002,1.5158800000000001,130,80
24.06.2024 00:13:00.571,1.5162900000000001,1.5158900000000002,480,170
24.06.2024 00:13:00.823,1.51631,1.5159200000000002,100,70
24.06.2024 00:13:02.078,1.5163200000000001,1.5158900000000002,110,90
24.06.2024 00:13:17.286,1.51633,1.51594,170,100
24.06.2024 00:13:30.433,1.5162700000000002,1.51598,80,140
24.06.2024 00:13:31.638,1.51628,1.5159200000000002,140,140
24.06.2024 00:13:38.165,1.5162600000000002,1.5159,150,80
24.06.2024 00:13:50.411,1.5162700000000002,1.51591,140,130
24.06.2024 00:13:53.220,1.51619,1.5158800000000001,100,160
24.06.2024 00:13:56.030,1.51628,1.5159500000000001,170,130
24.06.2024 00:13:56.385,1.5163000000000002,1.5159600000000002,80,130
24.06.2024 00:14:00.950,1.5162300000000002,1.51586,70,100
24.06.2024 00:14:01.301,1.5163000000000002,1.5158800000000001,90,110
24.06.2024 00:14:02.556,1.51624,1.5158800000000001,90,170
24.06.2024 00:14:05.919,1.51618,1.5158,120,90
24.06.2024 00:14:06.473,1.51615,1.51581,150,160
24.06.2024 00:14:11.744,1.5161,1.51584,100,160
24.06.2024 00:14:11.996,1.5162000000000002,1.5158800000000001,480,90
24.06.2024 00:14:12.348,1.5161500000000003,1.5158,80,160
24.06.2024 00:14:14.707,1.5161600000000002,1.5158,130,150
24.06.2024 00:14:26.003,1.5162100000000003,1.51581,80,150
24.06.2024 00:14:26.054,1.51624,1.5158400000000003,80,150
24.06.2024 00:14:27.058,1.5162,1.51581,160,140
24.06.2024 00:14:27.259,1.5161500000000003,1.5157900000000002,90,140
24.06.2024 00:14:27.560,1.5162300000000002,1.5158500000000001,140,80
24.06.2024 00:14:30.368,1.51623,1.5158700000000003,90,70
24.06.2024 00:14:32.525,1.5161900000000001,1.51579,170,110
24.06.2024 00:14:35.284,1.5161700000000002,1.51584,110,160
24.06.2024 00:14:45.723,1.51611,1.5158099999999999,150,140
24.06.2024 00:14:46.025,1.51614,1.51576,120,90
24.06.2024 00:14:46.176,1.5162,1.5158500000000001,100,120
24.06.2024 00:14:51.591,1.5162100000000003,1.51575,100,530
24.06.2024 00:14:53.499,1.51617,1.51583,160,80
24.06.2024 00:14:58.216,1.51616,1.5157699999999998,100,170
24.06.2024 00:15:00.276,1.51615,1.51578,580,110
24.06.2024 00:15:01.431,1.51614,1.51577,120,80
24.06.2024 00:15:07.953,1.5161,1.5157800000000001,80,110
24.06.2024 00:15:13.975,1.51607,1.5157100000000001,100,120
24.06.2024 00:15:15.029,1.51608,1.5157500000000002,160,110
24.06.2024 00:15:18.421,1.51607,1.5157500000000002,70,130
24.06.2024 00:15:20.730,1.5160600000000002,1.51567,130,110
24.06.2024 00:15:25.394,1.5160600000000002,1.5156399999999999,130,140
24.06.2024 00:15:25.899,1.51604,1.51567,110,140
24.06.2024 00:15:27.304,1.5160200000000001,1.51565,120,90
24.06.2024 00:15:30.063,1.51599,1.51563,130,110
24.06.2024 00:15:30.164,1.5160400000000003,1.5157700000000003,140,130
24.06.2024 00:15:32.925,1.5161200000000001,1.51568,70,100
24.06.2024 00:15:34.129,1.51613,1.5157100000000001,130,140
24.06.2024 00:15:40.803,1.51608,1.5157200000000002,70,120
24.06.2024 00:15:42.762,1.51614,1.5157,150,110
24.06.2024 00:15:43.967,1.51618,1.51576,150,100
24.06.2024 00:15:46.676,1.51617,1.51579,160,490
24.06.2024 00:15:47.681,1.5161300000000002,1.51583,70,120
24.06.2024 00:15:52.248,1.5161600000000002,1.51579,130,140
24.06.2024 00:15:55.110,1.51614,1.51575,160,160
24.06.2024 00:15:58.371,1.51614,1.51578,100,130
24.06.2024 00:15:59.224,1.5161900000000001,1.5158099999999999,140,160
24.06.2024 00:15:59.327,1.51623,1.5158,130,500
24.06.2024 00:16:00.280,1.5162099999999998,1.5158300000000002,70,450
24.06.2024 00:16:03.945,1.51617,1.51584,160,80
24.06.2024 00:16:04.046,1.5161700000000002,1.51584,130,160
24.06.2024 00:16:04.148,1.51608,1.5158,140,80
24.06.2024 00:16:04.399,1.51606,1.51573,130,110
24.06.2024 00:16:04.902,1.5161,1.5157500000000002,130,80
24.06.2024 00:16:08.665,1.5161300000000002,1.51582,140,70
24.06.2024 00:16:08.967,1.5161900000000001,1.5157400000000003,90,110
24.06.2024 00:16:09.470,1.51614,1.5158000000000003,130,110
24.06.2024 00:16:09.771,1.5161200000000001,1.5157300000000002,120,90
24.06.2024 00:16:12.582,1.51614,1.5157100000000001,110,120
