Gmt time,Ask,Bid,AskVolume,BidVolume
24.06.2024 01:16:46.826,36.810199999999995,36.7991,800,1600
24.06.2024 01:17:09.760,36.8085,36.7989,700,800
24.06.2024 01:17:09.912,36.8077,36.7976,900,500
24.06.2024 01:18:10.971,36.8083,36.798,1100,1200
24.06.2024 01:18:12.326,36.807399999999994,36.797,600,500
24.06.2024 01:18:32.472,36.808800000000005,36.7978,800,1300
24.06.2024 01:18:45.769,36.806000000000004,36.795500000000004,400,1400
24.06.2024 01:18:47.073,36.8048,36.7946,1300,1200
24.06.2024 01:18:56.148,36.803399999999996,36.7934,700,900
24.06.2024 01:18:58.706,36.802,36.7913,1000,1200
24.06.2024 01:19:02.273,36.802600000000005,36.7927,700,800
24.06.2024 01:19:07.438,36.8032,36.793800000000005,1300,1200
24.06.2024 01:19:19.432,36.8025,36.793000000000006,800,500
24.06.2024 01:19:30.416,36.8029,36.7918,900,700
24.06.2024 01:19:34.173,36.8021,36.7927,700,1200
24.06.2024 01:19:37.630,36.8031,36.7931,500,400
24.06.2024 01:19:40.214,36.8013,36.7918,1200,1700
24.06.2024 01:20:10.741,36.8025,36.792500000000004,900,1100
24.06.2024 01:20:10.942,36.8043,36.793,400,1200
24.06.2024 01:20:16.556,36.8068,36.7961,800,700
24.06.2024 01:20:20.671,36.8054,36.7952,1100,700
24.06.2024 01:20:25.534,36.8098,36.7967,3699.9999,600
24.06.2024 01:20:48.818,36.8089,36.796600000000005,1700,1200
24.06.2024 01:22:01.943,36.811,36.799800000000005,1700,1300
24.06.2024 01:22:01.994,36.8124,36.799600000000005,4050.0002,1100
24.06.2024 01:22:10.839,36.8109,36.798300000000005,1500,700
24.06.2024 01:22:12.498,36.8114,36.7999,900,1300
24.06.2024 01:22:12.599,36.8054,36.795700000000004,1400,800
24.06.2024 01:22:13.503,36.803999999999995,36.7942,800,1200
24.06.2024 01:22:20.371,36.8063,36.7962,1200,1400
24.06.2024 01:23:40.125,36.8053,36.7959,1200,500
24.06.2024 01:23:40.877,36.804399999999994,36.794399999999996,1500,900
24.06.2024 01:24:08.502,36.8038,36.7933,1100,900
24.06.2024 01:25:10.631,36.8015,36.7915,800,1200
24.06.2024 01:25:10.733,36.801,36.7901,1200,500
24.06.2024 01:25:15.043,36.798300000000005,36.7887,1300,600
24.06.2024 01:25:15.244,36.7975,36.7875,700,800
24.06.2024 01:25:28.377,36.7965,36.78660000000001,800,800
24.06.2024 01:25:35.160,36.795700000000004,36.7857,900,700
24.06.2024 01:25:35.211,36.793800000000005,36.7811,1300,1200
24.06.2024 01:25:35.362,36.7929,36.7805,1000,1100
24.06.2024 01:25:36.266,36.7924,36.7819,1100,1200
24.06.2024 01:26:00.483,36.7924,36.7804,500,1100
24.06.2024 01:26:00.835,36.7935,36.782399999999996,1300,1300
24.06.2024 01:26:04.045,36.7948,36.783,1100,800
24.06.2024 01:26:04.096,36.7954,36.783300000000004,700,700
24.06.2024 01:26:04.147,36.7961,36.7851,900,1000
24.06.2024 01:26:05.250,36.7965,36.7869,1200,1400
24.06.2024 01:27:16.147,36.795500000000004,36.784800000000004,1300,1000
24.06.2024 01:27:25.291,36.793600000000005,36.7821,900,1200
24.06.2024 01:27:27.047,36.792,36.781000000000006,600,900
24.06.2024 01:27:27.148,36.791199999999996,36.7812,600,1000
24.06.2024 01:27:56.844,36.7919,36.7807,1100,1700
24.06.2024 01:27:59.356,36.7918,36.7814,800,800
24.06.2024 01:28:00.809,36.7916,36.7802,1100,1700
24.06.2024 01:28:01.463,36.791000000000004,36.7805,600,1100
24.06.2024 01:28:10.736,36.7889,36.7787,1100,1000
24.06.2024 01:28:11.239,36.78980000000001,36.779199999999996,900,1300
24.06.2024 01:29:02.742,36.7886,36.777100000000004,1000,900
24.06.2024 01:29:02.792,36.7879,36.7774,1100,700
24.06.2024 01:29:08.962,36.78960000000001,36.778,800,800
24.06.2024 01:29:20.394,36.7899,36.7798,700,1300
24.06.2024 01:29:21.196,36.7911,36.7813,1100,1000
24.06.2024 01:29:38.069,36.7905,36.780100000000004,1100,900
24.06.2024 01:29:41.829,36.7909,36.7787,800,1600
24.06.2024 01:29:54.468,36.7903,36.7807,600,900
24.06.2024 01:30:19.525,36.7899,36.7793,1400,1100
24.06.2024 01:30:29.202,36.7903,36.7804,500,1200
24.06.2024 01:30:29.604,36.791199999999996,36.7813,1200,800
24.06.2024 01:30:49.144,36.790600000000005,36.7774,500,1220
24.06.2024 01:31:34.671,36.791399999999996,36.7815,1000,1400
24.06.2024 01:31:42.364,36.790800000000004,36.7783,1200,1520.0001
24.06.2024 01:31:44.519,36.790800000000004,36.778600000000004,700,1620.0001
24.06.2024 01:31:53.389,36.7911,36.7807,1100,1000
24.06.2024 01:32:10.159,36.7909,36.7797,600,1220.0001
24.06.2024 01:32:15.673,36.7905,36.7798,600,900
24.06.2024 01:32:47.720,36.789500000000004,36.7769,800,1400
24.06.2024 01:32:47.821,36.7881,36.7769,1300,1200
24.06.2024 01:32:58.342,36.7869,36.775999999999996,900,1000
24.06.2024 01:33:04.106,36.7888,36.777800000000006,800,1300
24.06.2024 01:33:05.159,36.787,36.7772,600,800
24.06.2024 01:33:24.872,36.790600000000005,36.781000000000006,600,1600
24.06.2024 01:33:26.780,36.7892,36.777,1100,1320.0001
24.06.2024 01:33:29.937,36.7881,36.777800000000006,900,1020
24.06.2024 01:33:29.988,36.7885,36.777300000000004,1300,1200
24.06.2024 01:33:32.645,36.7874,36.7752,400,1420.0001
24.06.2024 01:33:32.695,36.786500000000004,36.774800000000006,1000,1720.0001
24.06.2024 01:33:34.901,36.7873,36.7774,900,1000
24.06.2024 01:33:35.903,36.785399999999996,36.776,1100,1200
24.06.2024 01:33:37.058,36.784000000000006,36.7738,1100,820
24.06.2024 01:33:37.260,36.7837,36.7724,1300,1020
24.06.2024 01:33:40.620,36.783300000000004,36.7733,600,1600
24.06.2024 01:33:40.721,36.7851,36.7757,1000,920
24.06.2024 01:33:41.223,36.7842,36.772800000000004,400,1720.0001
24.06.2024 01:33:45.311,36.785000000000004,36.7727,1100,1200
24.06.2024 01:33:46.515,36.7825,36.7715,400,1720.0001
24.06.2024 01:33:46.919,36.781800000000004,36.7703,900,1120.0001
24.06.2024 01:33:50.278,36.7811,36.7701,700,900
24.06.2024 01:33:54.241,36.780300000000004,36.7694,1200,1320.0001
24.06.2024 01:34:07.626,36.7815,36.7694,900,920.0001
24.06.2024 01:34:20.312,36.78,36.769,1300,1220
24.06.2024 01:34:21.065,36.78060000000001,36.769600000000004,600,1400
24.06.2024 01:34:24.471,36.7814,36.771100000000004,1300,1600
24.06.2024 01:34:55.845,36.7828,36.7723,1000,1200
24.06.2024 01:35:04.048,36.7837,36.774,1000,1300
24.06.2024 01:35:26.052,36.7829,36.7721,800,1220.0001
24.06.2024 01:35:29.512,36.784800000000004,36.7747,1300,1400
24.06.2024 01:35:32.539,36.7843,36.7742,1300,1120
24.06.2024 01:35:53.085,36.7845,36.7731,800,1400
24.06.2024 01:35:54.588,36.7832,36.7724,800,1420
